MapFind Routine Version: 0.35 by tap 
Run From Version: 508, On Version: 112 Run from File: 52_508fix.bin, On File: A7842980_112.BIN

Found 0 new maps with 2271/2385 found in HW# 112 
10563 skipped, 44 conflicts, and 15086 agreed 
0 AxisCheckErrors and 14 AxisCheckTargErrors. Conflict at 2344 
0 Duplicate Matches Found 
sVar  Map Name                      befo:S:after  A2Lof    del  Newof Delta   Col Row Err Posib var# MatR Blk D O:N A2lDa:NewDa DUPLICATE 
 527                     K_N_TAU_DN    1: :1       1CD7      1   49E7   11536   0   0   0     1 2243  100   0 0 O:N    1A:1A    
 528         K_WDK_SPRING_VERGESSEN    1: :1       1CD8      1   49E8   11536   1   0   0     1 1946  100   0 0 O:N     1:1     
 529         K_WDK_SPRING_DELTA_MAX    1:1:2       1CDA      2   49EA   11536   0   0   0     1 1945  100   0 0 O:N  0F14:0F14  
 530               K_WDK_RF_IO_DIFF    2: :2       1CDC      2   49EC   11536   0   0   0     1 1941  100   0 0 O:N     A:A     
 531          K_WDK_WELLE_EGAS_SOLL    1: :1       1CDD      1   49ED   11536   0   0   0     1 1942  100   0 0 O:N    96:96    
 532             K_WDK_A0_DELTA_MAX    1: :1       1CDE      1   49EE   11536   0   0   0     9 1943  100   0 0 O:N    0A:0A    
 533            K_WDK2_A0_DELTA_MAX    2: :2       1CE0      2   49F0   11536   0   0   0     4 1951  100   0 0 O:N  0104:0104  
 534           K_WDK_A100_DELTA_MAX    2: :2       1CE2      2   49F2   11536   0   0   0     1 1952  100   0 0 O:N    0A:0A    
 535             K_WDK_MAX_DIFF_FAK    2: :2       1CE4      2   49F4   11536   0   0   0     1 1954  100   0 0 O:N    9A:9A    
 536                     K_WDK1_MIN    1:1:2       1CE6      2   49F6   11536   0   0   0     1 1953  100   0 0 O:N  0209:0209  
 537                     K_WDK2_MIN    2: :2       1CE8      2   49F8   11536   0   0   0     1 1949  100   0 0 O:N  0F35:0F35  
 538                     K_WDK1_MAX    2: :2       1CEA      2   49FA   11536   0   0   0     1 1948  100   0 0 O:N  0D36:0D36  
 539                     K_WDK2_MAX    2: :2       1CEC      2   49FC   11536   0   0   0     1 1950  100   0 0 O:N  0209:0209  
 540                  K_WDK1_A0_MIN    2: :2       1CEE      2   49FE   11536   0   0   0     1 1947  100   0 0 O:N  0303:0303  
 541                  K_WDK2_A0_MIN    2: :2       1CF0      2   4A00   11536   0   0   0     1 1932  100   0 0 O:N  0939:0939  
 542                  K_WDK1_A0_MAX    2: :2       1CF2      2   4A02   11536   0   0   0     1 1929  100   0 0 O:N  0701:0701  
 543                  K_WDK2_A0_MAX    2: :2       1CF4      2   4A04   11536   0   0   0     1 1931  100   0 0 O:N  0E21:0E21  
 544                K_WDK1_NORM_MIN    2: :2       1CF6      2   4A06   11536   0   0   0     1 1930  100   0 0 O:N  02AB:02AB  
 545                K_WDK2_NORM_MIN    2: :2       1CF8      2   4A08   11536   0   0   0     1 1926  100   0 0 O:N  02AB:02AB  
 546                K_WDK1_NORM_MAX    2: :2       1CFA      2   4A0A   11536   0   0   0     1 1927  100   0 0 O:N  0EC7:0EC7  
 547                K_WDK2_NORM_MAX    2: :2       1CFC      2   4A0C   11536   0   0   0     1 1928  100   0 0 O:N  0EC7:0EC7  
 548                   K_WDK_A0_TAU    2: :2       1CFE      2   4A0E   11536   0   0   0     1 1936  100   0 0 O:N     3:3     
 549          K_WDK_WELLE_EDK_DELTA    1: :1       1CFF      1   4A0F   11536   0   0   0     1 1937  100   0 0 O:N    14:14    
 550          K_WDK_ADAPT_A0_SPERRE    1: :1       1D00      1   4A10   11536   0   0   0     1 1939  100   0 0 O:N     A:A     
 551             K_WDK_INC_A0_ADAPT    1: :1       1D01      1   4A11   11536   0   0   0     1 1938  100   0 0 O:N     4:4     
 552               K_WDK_A0_ZAEHLER    1: :1       1D02      1   4A12   11536   0   0   0     1 1934  100   0 0 O:N    32:32    
 553                K_WDK_A0_ANZAHL    1: :1       1D03      1   4A13   11536   0   0   0     1 1933  100   0 0 O:N     A:A     
 554              K_WDK_A100_ANZAHL    1: :1       1D04      1   4A14   11536   0   0   0     1 1935  100   0 0 O:N     A:A     
 555                K_WDK_DIAG_CYCL    1: :1       1D05      1   4A15   11536   0   0   0     1 1955  100   0 0 O:N     5:5     
 556               K_WDK_A100_ADAPT    1: :1       1D06      1   4A16   11536   0   0   0     1 2075  100   0 0 O:N     0:00    
 557             K_WDK1_A100_OFFSET    1: :1       1D07      1   4A17   11536   0   0   0     1 2094  100   0 0 O:N    11:11    
 558             K_WDK2_A100_OFFSET    1: :1       1D08      1   4A18   11536   0   0   0     1 2096  100   0 0 O:N    1A:1A    
 559          K_WDK_A100_ADAPT_TMOT    1: :1       1D09      1   4A19   11536   0   0   0     1 2095  100   0 0 O:N    6C:6C    
 560                K_WDK_RF_IO_OFF    1: :1       1D0A      1   4A1A   11536   0   0   0     1 2091  100   0 0 O:N  040B:040B  
 561                K_WDK_RF_IO_FAK    2: :2       1D0C      2   4A1C   11536   0   0   0     1 2092  100   0 0 O:N    1A:1A    
 562                K_WDK_RF_ED_CNT    1: :1       1D0D      1   4A1D   11536   0   0   0     2 2093  100   0 0 O:N    28:28    
 563                  K_WDK_NULLAGE    1: :1       1D0E      1   4A1E   11536   0   0   0     2 2101  100   0 0 O:N    0A:0A    
 564                  K_WDK2_INVERS    2: :2       1D10      2   4A20   11536   0   0   0     1 2102  100   0 0 O:N     0:00    
 565                KL_WDK_MAX_DIFF    9:1:10      1D1A     10   4A2A   11536   3   0   0     1  431  100   0 0 O:N      :      
 566               K_FST_ABWEICHUNG    6: :6       1D20      6   4A30   11536   0   0   0     1 1827  100   0 0 O:N     F:F     
 567                K_FST_VERBRAUCH    1: :1       1D21      1   4A31   11536   0   0   0     1 1826  100   0 0 O:N    14:14    
 568                 K_FST_NACHTANK    1: :1       1D22      1   4A32   11536   0   0   0     1 1822  100   0 0 O:N     5:5     
 569                     K_FST_VOLL    1: :1       1D23      1   4A33   11536   0   0   0     1 1823  100   0 0 O:N    38:38    
 570           K_FST_VERBRAUCH_VOLL    1: :1       1D24      1   4A34   11536   0   0   0     1 1824  100   0 0 O:N     A:A     
 571                 K_P_UMG_WETTER    1:1:2       1D26      2   4A36   11536   0   0   0     1 2235  100   0 0 O:N  0F35:0F35  
 572               K_P_UMG_DIAG_MIN    2: :2       1D28      2   4A38   11536   0   0   0     1 2236  100   0 0 O:N  3020:3020  
 573               K_P_UMG_DIAG_MAX    2: :2       1D2A      2   4A3A   11536   0   0   0     1 2238  100   0 0 O:N  8CF0:8CF0  
 574                 K_P_UMG_ERSATZ    2: :2       1D2C      6   4A40   11540   0   0   0     1 2237  100   1 0 O:N  7AE0:7AE0  
 575               K_P_UMG_STEIGUNG    2: :2       1D2E      2   4A42   11540   0   0   0     1 2233  100   0 0 O:N  022C:022C  
 576                 K_P_UMG_OFFSET    2: :2       1D30      2   4A44   11540   0   0   0     1 2232   92   1 0 O:N  C52F:D13C  
 577                    K_P_UMG_TAU    2: :2       1D32      0              0   0   0   0     1 2234   -1   0 0 O:N     3:      
 578                 KL_P_UMG_HOEHE   39:1:40      1D5A      0   4A6C   11538  18   0   0     1  119  100   0 0 O:N      :      
 579                 K_TAN_DIAG_MIN   36: :36      1D7E     36   4A90   11538   0   0   0     1 2277  100   0 0 O:N     2:2     
 580                 K_TAN_DIAG_MAX    1: :1       1D7F      1   4A91   11538   0   0   0     1 2279  100   0 0 O:N    B8:B8    
 581               K_TAN_DIAG_T_UMG    1: :1       1D80      1   4A92   11538   0   0   0     1 2276  100   0 0 O:N    4E:4E    
 582                   K_TAN_DIAG_V    1:1:2       1D82      2   4A94   11538   0   0   0     1 2261  100   0 0 O:N  0302:0302  
 583                  K_TAN_DIAG_ML    2: :2       1D84      2   4A96   11538   0   0   0     1 2258  100   0 0 O:N  0618:0618  
 584                K_TAN_DIAG_TIME    2: :2       1D86      2   4A98   11538   0   0   0     1 2260  100   0 0 O:N  0B40:0B40  
 585            K_TAN_DIAG_SCHWELLE    2: :2       1D88      2   4A9A   11538   0   0   0     1 2259  100   0 0 O:N    6F:6F    
 586               K_TAN_DIAG_DELTA    1: :1       1D89      1   4A9B   11538   0   0   0     1 2255  100   0 0 O:N     3:3     
 587                   K_TAN_ERSATZ    1: :1       1D8A      1   4A9C   11538   0   0   0     1 2256  100   0 0 O:N    6C:6C    
 588                      K_TAN_TAU    1: :1       1D8B      1   4A9D   11538   0   0   0     1 2257  100   0 0 O:N     D:D     
 589           K_TAN_DIAG_B_LL_TIME    1: :1       1D8C      1   4A9E   11538   0   0   0     1 2265    3   0 0 O:N     5:B4    
 590             K_TAN_DIAG_WARM_UP    1: :1       1D8D    109   4B0B   11646   0   0   0     1 2266   88   1 0 O:N    B4:CD    
 591                     KL_TAN_NTC   19: :19      1DA0    -89   4AB2   11538   8   0   0     1  236   97   0 0 O:N      :      
 592                     K_TMOT_STA   16: :16      1DB0    124   4B2E   11646   0   0   0     1 2302  100   0 0 O:N    A5:A5    
 593                 K_TMOT_STA_HYS    1: :1       1DB1      1   4B2F   11646   0   0   0     1 2310  100   0 0 O:N     2:2     
 594                K_TMOT_STA_TIME    1: :1       1DB2      1   4B30   11646   0   0   0     1 2311  100   0 0 O:N     A:A     
 595               K_TMOT_OBD_START    1: :1       1DB3      1   4B31   11646   0   0   0     1 2313   75   0 0 O:N    58:76    
 596                 K_TMOT_DIAG_WL    1: :1       1DB4      1   4B32   11646   0   0   0     1 2312  100   0 0 O:N    75:75    
 597                K_TMOT_DIAG_MIN    1: :1       1DB5      1   4B33   11646   0   0   0     1 2308  100   0 0 O:N     5:5     
 598                K_TMOT_DIAG_MAX    1: :1       1DB6      1   4B34   11646   0   0   0     1 2307  100   0 0 O:N    B8:B8    
 599                K_TMOT_DIAG_TAN    1: :1       1DB7      1   4B35   11646   0   0   0     1 2309  100   0 0 O:N    1C:1C    
 600                K_TMOT_DIAG_TKA    1: :1       1DB8      1   4B36   11646   0   0   0     1 2306  100   0 0 O:N    1C:1C    
 601            K_TMOT_THERMO_DELTA    1: :1       1DB9      1   4B37   11646   0   0   0     1 2291  200   1 0 O:N    14:A     
 602               K_TMOT_TKA_DELTA    1: :1       1DBA      1   4B38   11646   0   0   0     1 2288  100   1 0 O:N     A:A     
 603             K_TMOT_BLOCKHEATER    1: :1       1DBB      1   4B39   11646   0   0   0     1 2290  125   1 0 O:N     A:8     
 604                  K_TMOT_ERSATZ    1: :1       1DBC      1   4B3A   11646   0   0   0     1 2289  100   0 0 O:N    9E:9E    
 605                     K_TMOT_TAU    1: :1       1DBD      1   4B3B   11646   0   0   0     1 2285  100   0 0 O:N    14:14    
 606               K_TMOT_DIAG_TIME    1: :1       1DBE      1   4B3C   11646   0   0   0     1 2286  100   1 0 O:N    78:78    
 607                    KL_TMOT_NTC   23:1:24      1DD6     86   4B92   11708  10   0   0     1  173   98   0 0 O:N      :      
 608            KL_TMOT_LA_TIME_MIN   30: :30      1DF4    -58   4B58   11620   4   0   0     1  390    0   1 0 O:N      :      
 609            KL_TMOT_WL_TIME_MIN   18: :18      1E06      0              0   4   0   0     1  400   -1   0 0 O:N      :      
 610             KL_TMOT_LA_TIME_ML   22: :22      1E1C      0              0   6   0   0     1  310   -1   0 0 O:N      :      
 611              KL_TMOT_MODELL_ML   26: :26      1E36      0              0   6   0   0     1  307   -1   0 0 O:N      :      
 612                     K_TABG_CFG   12: :12      1E42      0   4BA6   11620   0   0   0     1 2344  100   0 0 O:N     0:00    
 613           K_TABG_ERSATZ_OFFSET    1: :1       1E43      1   4BA7   11620   0   0   0     1 2284  100   0 0 O:N     0:00    
 614            K_TABG_ERSATZ_START    1: :1       1E44      1   4BA8   11620   0   0   0     1 2273  100   0 0 O:N    28:28    
 615      K_TABG_ERSATZ_TMOT_OFFSET    1: :1       1E45      1   4BA9   11620   1   0   0     1 2275  100   0 0 O:N    B4:B4    
 616                K_TABG_DIAG_MIN    1: :1       1E46      1   4BAA   11620   0   0   0     1 2274  100   0 0 O:N  FCFE:FCFE  
 617                K_TABG_DIAG_MAX    2: :2       1E48      2   4BAC   11620   0   0   0     1 2270  100   0 0 O:N  0B40:0B40  
 618           K_TABG_DIAG_SCHWELLE    2: :2       1E4A      2   4BAE   11620   0   0   0     1 2271  100   0 0 O:N  1CC0:1CC0  
 619           K_TABG_DIAG_OBERHALB    2: :2       1E4C      2   4BB0   11620   0   0   0     1 2272  100   0 0 O:N  0E38:0E38  
 620          K_TABG_DIAG_UNTERHALB    2: :2       1E4E      2   4BB2   11620   0   0   0     1 2280  100   0 0 O:N  0406:0406  
 621               K_TABG_DIAG_TIME    2: :2       1E50      2   4BB4   11620   0   0   0     1 2281  100   0 0 O:N  0528:0528  
 622                     K_TABG_TAU    2: :2       1E52      2   4BB6   11620   0   0   0     1 2283  100   0 0 O:N    80:80    
 623        K_TABG_ERSATZ_TAU_F_SLP    1: :1       1E53      1   4BB7   11620   0   0   0     1 2282  100   0 0 O:N     0:00    
 624          K_TABG_ERSATZ_T_F_SLP    1: :1       1E54      1   4BB8   11620   0   0   0     2 2278  100   0 0 O:N     0:00    
 625             KL_TABG_ERSATZ_TAU   11:1:12      1E60     12   4BC4   11620   4   0   0     1  376  100   0 0 O:N      :      
 626              KL_TABG_ERSATZ_TI   14: :14      1E6E     14   4BD2   11620   4   0   0     1  379  100   0 0 O:N      :      
 627              KL_TABG_ERSATZ_TZ   14: :14      1E7C     14   4BE0   11620   4   0   0     1  393  100   0 0 O:N      :      
 628                  KL_TABG_STAND   22: :22      1E92     22   4BF6   11620   6   0   0     1  280  100   0 0 O:N      :      
 629                  KL_TABG_PT200   50: :50      1EC4     50   4C28   11620  18   0   0     1  114  100   0 0 O:N      :      
 630                 KF_TABG_ERSATZ   56: :56      1EFC     56   4C60   11620   6   3   0     1  115  100   0 0 O:N      :      
 631                K_TDME_DIAG_MIN   36: :36      1F20     36   4C84   11620   0   0   0     1 2269  100   0 0 O:N     4:4     
 632        K_TDME_SCHWELLE_ZAEHLER    1: :1       1F21      1   4C85   11620   1   0   0     1 2299  100   0 0 O:N    80:80    
 633                 K_TDME_ANSTIEG    1: :1       1F22      1   4C86   11620   0   0   0     1 2303  100   0 0 O:N     A:A     
 634                  K_TDME_ABFALL    1: :1       1F23      1   4C87   11620   0   0   0     1 2305  100   0 0 O:N     A:A     
 635           K_TDME_DIAG_TIME_MIN    1: :1       1F24      1   4C88   11620   0   0   0     1 2304  100   0 0 O:N    78:78    
 636                    K_TDME_RDKS    2: :2       1F26      2   4C8A   11620   0   0   0     1 2300  100   0 0 O:N  0104:0104  
 637            K_TDME_RDKS_ZAEHLER    2: :2       1F28      2   4C8C   11620   0   0   0     1 2301  100   0 0 O:N     2:2     
 638                    KL_TDME_NTC   39:1:40      1F50     40   4CB4   11620  18   0   0     1  117  100   0 0 O:N      :      
 639               K_TKATM_ANSPRING   36: :36      1F74     36   4CD8   11620   0   0   0     1 2268  100   0 0 O:N  0C08:0C08  
 640                K_TKATM_AUS_HYS    2: :2       1F76      2   4CDA   11620   0   0   0     1 2267  100   0 0 O:N    32:32    
 641           K_TKATM_EXOTHERM_MAX    1: :1       1F77      1   4CDB   11620   0   0   0     1 2263  100   0 0 O:N    82:82    
 642           K_TKATM_EXO_DELT_AUF    1: :1       1F78      1   4CDC   11620   0   0   0     1 2262  100   0 0 O:N  1555:1555  
 643            K_TKATM_EXO_DELT_AB    2: :2       1F7A      2   4CDE   11620   0   0   0     2 2264  100   0 0 O:N  1555:1555  
 644               KL_TKATM_AUFHEIZ   16: :16      1F8A     16   4CEE   11620   6   0   0     1  261  100   0 0 O:N      :      
 645               KL_TKATM_ABKUEHL   26: :26      1FA4     26   4D08   11620   6   0   0     1  267  100   0 0 O:N      :      
 646                 KL_TKATM_STAND   26: :26      1FBE     26   4D22   11620   6   0   0     1  268   96   0 0 O:N      :      
 647                    K_UEXTM_TAU   12: :12      1FCA     38   4D48   11646   0   0   0     1 1903  100   1 0 O:N    64:64    
 648               K_UEXTM_DIAG_MIN    1: :1       1FCB      1   4D49   11646   0   0   0     1 1900   89   1 0 O:N    66:73    
 649               K_UEXTM_DIAG_MAX    1: :1       1FCC      1   4D4A   11646   0   0   0     1 1902  109   1 0 O:N    9A:8D    
 650                 K_UEXTM_ERSATZ    1: :1       1FCD      1   4D4B   11646   0   0   0     1 1901  100   0 0 O:N    80:80    
 651              K_V_WEGIMPULSZAHL    1: :1       1FCE      1   4D4C   11646   0   0   0     1 1897  100   0 0 O:N  51D6:51D6  
 652                   K_V_TAU_GRAD    2: :2       1FD0      2   4D4E   11646   0   0   0     1 1898  100   0 0 O:N    FF:FF    
 653                   K_VDIAG_VMAX    1:1:2       1FD2      2   4D50   11646   0   0   0     1 1899  100   0 0 O:N  1040:1040  
 654                 K_VDIAG_OFFSET    2: :2       1FD4      2   4D52   11646   0   0   0     1 1906  100   0 0 O:N  0410:0410  
 655               K_VDIAG_GRAD_MAX    2: :2       1FD6      2   4D54   11646   0   0   0     1 1907  100   0 0 O:N  0108:0108  
 656              K_VDIAG_SA_OHNE_V    2: :2       1FD8      2   4D56   11646   0   0   0     1 1909  100   0 0 O:N  0D70:0D70  
 657              K_VDIAG_DN_OHNE_V    2: :2       1FDA      2   4D58   11646   0   0   0     1 1908  100   0 0 O:N  F2A4:F2A4  
 658                    K_V_CONTROL    2: :2       1FDC      2   4D5A   11646   0   0   0     1 1904  100   0 0 O:N     2:2     
 659              K_S_BLS_ED_FILTER    1:1:2       1FDE      2   4D5C   11646   0   0   0     1 2142  100   0 0 O:N     F:F     
 660          K_S_BLS_TIME_LA_DELTA    1:1:2       1FE0      2   4D5E   11646   0   0   0    10 2139  100   0 0 O:N  0C08:0C08  
 661             K_S_BLS_TIME_LA_OK    2: :2       1FE2      2   4D60   11646   0   0   0     1 2141  100   0 0 O:N  0F14:0F14  
 662            K_S_BLS_TIME_LA_MAX    2: :2       1FE4      2   4D62   11646   0   0   0     1 2140  100   0 0 O:N  0BB8:0BB8  
 663                    K_S_BLS_CFG    2: :2       1FE6      2   4D64   11646   0   0   0     1 2136  100   0 0 O:N     2:2     
 664         K_S_BLS_TIME_BTS_E36_7    1:1:2       1FE8      2   4D66   11646   0   0   0     1 2137  100   0 0 O:N  0906:0906  
 665         K_S_BLS_EPZI_BTS_E36_7    2: :2       1FEA      2   4D68   11646   0   0   0     1 2138  100   0 0 O:N     A:A     
 666         K_S_BLS_EPZO_BTS_E36_7    1: :1       1FEB      1   4D69   11646   0   0   0     1 2145  100   0 0 O:N    14:14    
 667          K_S_BLS_EPZ_BLS_E36_7    1: :1       1FEC      1   4D6A   11646   0   0   0     1 2146  100   0 0 O:N    28:28    
 668      K_S_BLS_EPZ_BLS_INC_E36_7    1: :1       1FED      1   4D6B   11646   1   0   0     1 2148  100   0 0 O:N     2:2     
 669                 K_KATS_FST_MAX    1: :1       1FEE      1   4D6C   11646   0   0   0     1 1528   33   0 0 O:N     5:F     
 670           K_KATS_FST_TI_ON_MAX    1: :1       1FEF      1   4D6D   11646   0   0   0     1 1527  100   0 0 O:N    64:64    
 671              K_KATS_FETT_RAMPE    1: :1       1FF0      1   4D6E   11646   0   0   0     1 1523  100   0 0 O:N     B:B     
 672                K_KATS_TABG_MIN    1:1:2       1FF2      2   4D70   11646   0   0   0     1 1524  100   0 0 O:N  0F14:0F14  
 673                K_KATS_TMOT_MIN    2: :2       1FF4      2   4D72   11646   0   0   0     1 1525  100   0 0 O:N    67:67    
 674              K_KATS_NMAX_DELTA    1:1:2       1FF6      2   4D74   11646   0   0   0     2 1533  100   0 0 O:N  FDE4:FDE4  
 675                     KL_KATS_ML    8: :8       1FFE      8   4D7C   11646   4   0   0     1  349  100   0 0 O:N      :      
 676               KL_KATS_SA_DELAY   10: :10      2008     10   4D86   11646   4   0   0     1  352   89   0 0 O:N      :      
 677                  K_HFM_ML_INIT    4: :4       200C -11654   2000      12   0   0   0     1 1809  100   0 0 O:N    78:78    
 678           K_HFM_RF_FILTER_D_ML    1:1:2       200E      2   2002      12   0   0   0     1 1817  100   0 0 O:N  0D70:0D70  
 679               K_HFM_ML_SEG_MIN    2: :2       2010      2   2004      12   0   0   0     1 1818  100   0 0 O:N  0208:0208  
 680           K_HFM_RF_FILTER_LL_V    2: :2       2012      2   2006      12   0   0   0     1 1820  100   0 0 O:N     7:7     
 681                   K_RF_DYN_TAU    1: :1       2013      1   2007      12   0   0   0     1 1819  100   0 0 O:N     A:A     
 682                   K_HFM_SAMPLE    1: :1       2014      1   2008      12   0   0   0     2 1815  100   0 0 O:N    20:20    
 683                 K_HFM_SEGMENTE    1: :1       2015      1   2009      12   0   0   0     1 1814  100   0 0 O:N     6:6     
 684             K_HFM_RF_FILTER_BA    1: :1       2016      1   200A      12   0   0   0     1 1816  100   0 0 O:N  4000:4000  
 685                  K_HFM_TI_RATE    2: :2       2018      2   200C      12   0   0   0     1 1776  100   0 0 O:N  29B9:29B9  
 686                K_HFM_ML_ERSATZ    2: :2       201A      2   200E      12   0   0   0     1 1537  100   0 0 O:N  0604:0604  
 687              K_HFM_DIAG_ML_MAX    2: :2       201C      2   2010      12   0   0   0     1 1496  100   0 0 O:N  1540:1540  
 688              K_HFM_DIAG_ML_MIN    2: :2       201E      2   2012      12   0   0   0     1 1498  100   0 0 O:N  FCF4:FCF4  
 689              K_HFM_DIAG_OFFSET    2: :2       2020      2   2014      12   0   0   0     1 1497  100   0 0 O:N  0208:0208  
 690               K_HFM_DIAG_N_MIN    2: :2       2022      2   2016      12   0   0   0     1 1493  100   0 0 O:N  0528:0528  
 691               K_HFM_DIAG_N_MAX    2: :2       2024      2   2018      12   0   0   0     1 1494  100   0 0 O:N  0BB8:0BB8  
 692            K_HFM_DIAG_TMOT_MIN    2: :2       2026      2   201A      12   0   0   0     1 1495  100   0 0 O:N    76:76    
 693              K_HFM_DIAG_FAKTOR    1: :1       2027      1   201B      12   0   0   0     1 1503  100   0 0 O:N    40:40    
 694                K_HFM_DIAG_F_IO    1: :1       2028      1   201C      12   0   0   0     1 1504  100   0 0 O:N    20:20    
 695              K_HFM_DIAG_LA_MIN    1:1:2       202A      2   201E      12   0   0   0     1 1506  100   0 0 O:N  6666:6666  
 696              K_HFM_DIAG_LA_MAX    2: :2       202C      2   2020      12   0   0   0     1 1505  100   0 0 O:N  999A:999A  
 697           K_HFM_DIAG_SPERRZEIT    2: :2       202E      2   2022      12   0   0   0     3 1501  100   0 0 O:N    14:14    
 698                 K_HFM_ML_RUECK    1:1:2       2030      2   2024      12   0   0   0    11 1500  100   0 0 O:N    00:00    
 699             K_HFM_ML_RUECK_HYS    2: :2       2032      2   2026      12   0   0   0     2 1502  100   0 0 O:N  0104:0104  
 700                 K_HFM_ML_DK_ZU    2: :2       2034      2   2028      12   0   0   0     1 1499  100   0 0 O:N  0500:0500  
 701                 K_HFM_RF_START    2: :2       2036      2   202A      12   0   0   0     1 1484  100   0 0 O:N  021C:021C  
 702             K_RF_DYN_DELTA_SLP    2: :2       2038      2   202C      12   0   0   0     3 1481  100   0 0 O:N  0E38:0E38  
 703                 K_RF_DYN_T_SLP    2: :2       203A      2   202E      12   0   0   0     5 1483  100   0 0 O:N  0604:0604  
 704            K_RF_DYN_DELTA_TEFC    2: :2       203C      2   2030      12   0   0   0     3 1482  100   0 0 O:N  0E38:0E38  
 705                K_RF_DYN_T_TEFC    2: :2       203E      2   2032      12   0   0   0     5 1478  100   1 0 O:N  0604:0604  
 706             K_RF_DYN_DELTA_KAT    2: :2       2040      2   2034      12   0   0   0     3 1479 1667   1 0 O:N  0E38:030C  
 707                 K_RF_DYN_T_KAT    2: :2       2042      2   2036      12   0   0   0     5 1480   67   1 0 O:N  0604:0906  
 708              K_RF_DYN_DELTA_LA    2: :2       2044      2   2038      12   0   0   0     3 1488  100   0 0 O:N  0E38:0E38  
 709                  K_RF_DYN_T_LA    2: :2       2046      2   203A      12   0   0   0     1 1489  100   0 0 O:N  0604:0604  
 710                K_RF_HUBVOLUMEN    2: :2       2048      2   203C      12   0   0   0     1 1491  100   0 0 O:N  08C1:08C1  
 711                K_RF_LUFTDICHTE    2: :2       204A      2   203E      12   0   0   0     1 1490  100   0 0 O:N  0740:0740  
 712                    KL_HFM_ML_U   70: :70      2090     70   2084      12  33   0   0     1   94  100   0 0 O:N      :      
 713            KL_HFM_RF_F_LL_VLOW   84: :84      20E4     84   20D8      12   8   0   0     1  241  100   0 0 O:N      :      
 714           KL_HFM_RF_F_LL_VHIGH   34: :34      2106     34   20FA      12   8   0   0     1  240  100   0 0 O:N      :      
 715                 KL_RF_TAN_KORR   34:1:26      2120     34   211C       4   8   0   0     1  229 -100   0 0 O:N      :      
 716               KL_RF_P_UMG_KORR   34:1:18      2132     34   213E      12   8   0   0     1 2381 -100   0 0 O:N      :      
 717                 KF_HFM_RF_F_UP   42:1:34      2154     42   2168      20   6   6   0     1   87  100   0 0 O:N      :      
 718               KF_HFM_RF_F_DOWN   98: :98      21B6     98   21CA      20   6   6   0     1   88   89   0 0 O:N      :      
 719             KF_HFM_KORR_ML_TAN   90: :90      2210     90   2224      20   4   4   0     1  126   68   0 0 O:N      :      
 720                   K_SK_CONTROL   32: :32      2230  -7934    326    7946   0   0   0     2 2193  100   0 0 O:N     1:1     
 721                K_SK_UEBERGANG2    1: :1       2231      1    327    7946   0   0   0     1 2192  100   0 0 O:N    FA:FA    
 722                K_SK_UEBERGANG3    1: :1       2232      1    328    7946   0   0   0     1 2188  100   0 0 O:N    96:96    
 723                K_SK_UEBERGANG4    1: :1       2233      1    329    7946   0   0   0     1 2187  100   0 0 O:N    96:96    
 724             K_SK_ZEIT_DK_OFFEN    1: :1       2234      1    32A    7946   0   0   0     1 2189  100   0 0 O:N    14:14    
 725              K_SKM_IPK_TIMEOUT    1: :1       2235      1    32B    7946   0   0   0     1 2186  100   0 0 O:N    14:14    
 726           K_SK_TR_MANIPULATION    1: :1       2236      1    32C    7946   0   0   0     1 2171  100   0 0 O:N     5:5     
 727                   K_SK_TR_TEST    1: :1       2237      1    32D    7946   0   0   0     1 2168  100   0 0 O:N    32:32    
 728                  KF_SK_TR_UW_M   19: :19      224A     19    340    7946   4   4   0     2  124  100   1 0 O:N      :      
 729                  KF_SK_TR_SB_M   42: :42      2274     42    36A    7946   4   4   0     2  123  100   1 0 O:N      :      
 730                  KL_SK_TR_SW_M   26: :26      228E     26    384    7946   4   0   0     2  413  100   1 0 O:N      :      
 731                  KL_SK_TR_UB_M   14: :14      229C     14    392    7946   4   0   0     1  386  100   0 0 O:N      :      
 732                 K_EGAS_WDK_TAU    4: :4       22A0      4    396    7946   0   0   0     1 1699  100   0 0 O:N    FF:FF    
 733                   K_EGAS_UBMIN    1: :1       22A1      1    397    7946   0   0   0     1 1695  100   0 0 O:N    64:64    
 734          K_EGAS_MAXKRAFT_DELTA    1: :1       22A2      1    398    7946   0   0   0     1 1694  100   0 0 O:N  0208:0208  
 735              K_EGAS_MAXKRAFT_T    2: :2       22A4      2    39A    7946   0   0   0     1 1696  100   0 0 O:N    28:28    
 736         K_EGAS_MAXKRAFT_FAKTOR    1: :1       22A5      1    39B    7946   0   0   0     1 1716  100   0 0 O:N    60:60    
 737                    KF_EGAS_WDK   77: :77      22F2     77    3E8    7946  14  23   0     1    1   95   0 0 O:N      :      
 738                 KF_EGAS_WDK_KH  702: :702     25B0    702    6A6    7946  12  16   0     1   10   71   0 0 O:N      :      
 739           KL_EGAS_WDK_ENTDROSS  398: :398     273E    398    834    7946   6   0   0     1  295  100   0 0 O:N      :      
 740           KL_EGAS_WDK_KATH_ENT   22: :22      2754     22    84A    7946   4   0   0     1  358  100   0 0 O:N      :      
